time,cza,az,hangle,shadow,intern_flags,cloud_present,rrtmg_lwd_clear,rrtmg_swd_clear,rrtmg_swd_toa,qcrad_swd,qcrad_lwd,qcrad_lwu,ml_lwu_clear,albedo,shadow2,qcrad_swd_clear_noshad
2022-03-01 09:00:00,-0.7814580089133052,0.7331845760345459,0.2612938676659991,1.0,,0.0,189.8947588801053,5.006185201290223e-08,1.390763269967776e-07,-0.1563136,189.81027,240.32738,245.44416310469634,0.7674152255058289,1.0,
2022-03-01 10:00:00,-0.6734636488425622,1.0362601280212402,0.18300464316130352,1.0,,0.0,189.1066577161528,5.0059472908233066e-08,1.3907632703671516e-07,-0.7602413,188.35489,237.41522333333333,241.9113513391693,0.7674152255058289,1.0,
2022-03-01 11:00:00,-0.525166898611563,1.2640876770019531,0.2490240891413467,1.0,,0.0,188.30268330113176,5.004679549705805e-08,1.390763270725293e-07,-1.0669998,188.21222,235.44281166666667,238.9130577567865,0.7674152255058289,1.0,
2022-03-01 12:00:00,-0.34666107319479095,1.4502092599868774,0.23286271062848013,1.0,,0.0,188.86051934212867,5.0021677308131266e-08,1.3907632703087966e-07,-1.3718486,189.0355,235.224265,236.95311340031105,0.7505439519882202,1.0,
2022-03-01 13:00:00,-0.15009959523125738,1.617214560508728,0.20635625543693512,1.0,,0.0,190.09830031587796,4.9988688553389466e-08,1.390763268870371e-07,-0.6996514,189.31511,236.12826666666666,237.85945594675223,0.7505439519882202,1.0,
2022-03-01 14:00:00,0.055070949527554244,1.7809795141220093,0.17809882767263263,1.0,,0.0,192.320867432924,44.00248485057928,77.34967731817132,16.668888,190.18723,235.94397833333332,237.49819345346094,0.7505439519882202,0.9833333333333333,
2022-03-01 15:00:00,0.24437119423857254,1.9549874067306519,0.1480510973501839,0.0,,0.0,197.7348851945556,263.5182117494668,340.4338415234936,235.717,192.70776,249.90877833333334,254.19514392031144,0.7505439519882202,0.0,235.7169905
2022-03-01 16:00:00,0.4139487626778511,2.1531765460968018,0.13445353988456682,0.0,,0.0,204.71662546422323,480.4065447677788,576.312742420776,447.32748,196.94328,268.48668000000004,274.5602361895902,0.7505439519882202,0.0,447.32748749999996
2022-03-01 17:00:00,0.5501016157248266,2.3909003734588623,0.1501311382464719,0.0,,0.0,211.29527506038755,659.1636611239164,765.6790117583332,638.11975,206.74039,292.9286583333333,298.2449876037165,0.7505439519882202,0.0,638.1196788333333
2022-03-01 18:00:00,0.6433597147239553,2.6810789108276367,0.18652223858269482,0.0,,0.0,212.95294346186367,782.8384010960779,895.3594794041045,776.601,211.00703,308.69973166666665,306.86609117529696,0.7505439519882202,0.0,776.6010425000001
2022-03-01 19:00:00,0.6873211446114992,3.0207276344299316,0.15980568103579204,0.0,,0.0,216.54780785823615,841.1576046128034,956.4529685310732,837.0302,214.98866,317.71332333333334,310.8319221430637,0.7505439519882202,0.0,837.0302059999999
2022-03-01 20:00:00,0.6789818892025162,3.376753807067871,0.1808342479820008,0.0,,0.0,218.7599397233985,829.6218352642126,944.7855341276623,821.1356,220.19914,321.68709666666666,316.8175831418859,0.7505439519882202,0.0,821.135574
2022-03-01 21:00:00,0.6189210498659142,3.702836513519287,0.14268882882657724,0.0,,0.0,217.90198954531903,749.0012824562632,861.1670600617931,737.8461,220.08786,320.36013333333335,311.3207588790067,0.7505439519882202,0.0,737.8462215
2022-03-01 22:00:00,0.5112644512629392,3.975674867630005,0.1928562052842919,0.0,,0.0,219.97533583334933,605.9480430696377,711.3406339921639,569.398,221.21631,319.23761833333333,307.98405605084554,0.7505439519882202,0.0,569.3979475
2022-03-01 23:00:00,0.36343827945945156,4.199363708496094,0.2381304126736715,0.0,,0.0,219.49369947967432,412.9678008344557,505.64108756541486,369.69034,222.18028,318.105545,310.3339009796266,0.7505439519882202,0.016666666666666666,
2022-03-02 00:00:00,0.18587685979512017,4.388548851013184,0.3264519052245786,1.0,,0.0,219.99479092641047,185.47752376348444,258.46624120190256,28.796093,221.66898,303.92860833333333,308.27527923640974,0.7505439519882202,1.0,
2022-03-02 01:00:00,-0.0017056686216579988,4.558248996734619,0.405592807032289,1.0,,0.0,216.8228171131508,0.4977763519505623,1.426023123664092,6.0468893,219.20085,288.61765166666663,302.3388982746874,0.7505439519882202,1.0,
2022-03-02 02:00:00,-0.21280423678415608,4.722075462341309,0.4079660780887703,1.0,,0.0,210.9746117085033,4.944388515232167e-08,1.3900604565529973e-07,-0.77198887,212.43227,273.656945,290.4479551312681,0.7505439519882202,1.0,
2022-03-02 03:00:00,-0.4047030538784658,4.893941879272461,0.38654573766618705,1.0,,0.0,207.41647599629613,4.9477258853098606e-08,1.3900604604728024e-07,-1.1506667,206.84212,264.63894999999997,282.6700449591134,0.7505439519882202,1.0,
2022-03-02 04:00:00,-0.574439541230393,5.091343879699707,0.3358494882814435,1.0,,0.0,205.19586233604045,4.9509527016808855e-08,1.3900604645080904e-07,-1.0230211,203.20752,258.92802666666665,271.0524410264259,0.7505439519882202,1.0,
2022-03-02 05:00:00,-0.7104306854935993,5.339935302734375,0.23269110753350708,1.0,,0.0,203.7924965612392,4.9536027599053364e-08,1.390060468161166e-07,-0.85295546,202.97736,257.503455,271.3868697534451,0.7505439519882202,1.0,
